hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
85393190,"Discharge Lamp other than Ultra-Violet Lamps, Fluorescent, Hot Cathode",14,24030,22270
85393210,Indicator Pilot Lamps (Sodium) Not Exceeding 18 Watts,1,5372,5267
85393290,"Other Mercury Or Sodium Vapour Lamps; Metal Halide Lamps, Nes",19935,27511120,26992422
85393990,"Discharge Lamps, Not Ulta-Viilet Lamps,Mercury Or Sodium Vapour Lamps Nes.",9,18450,15141
85394100,Arc-Lamps,69,1154811,1150001
85394910,For Use In Laboratories Or Operation Theaters,33,8263,8098
85394990,Other Ultra-Violet Or Infra-Red Lamps Nes.,4848,7434162,5637272
85395100,Light-emitting diode (LED) light sources :,25990,12758389,7483015
85395200,Light-emitting diode (LED) light sources :Light-emitting diode (LED) lamps,38671,28638648,22318774
85399010,Base Cap For Lamps,52568,23497187,18098116
85399020,Loaded printed circuit board of Heading 85.27 and 85.28,3655,1372384,1345343
85399030,Of Light-emitting diode (LED) lamps,350758,207947532,181883162
85399090,"Parts For Filament Or Discharge Lamps,Excl.Aluminum Base Cap For Lamps,Nes",118679,48853554,34217479
85407100,Magnetrons,4311,1601620,1549252
85407900,"Microwave Tubes (Excl. Magnetrons, Klystrons And Grid-Controlled Tubes)",36,1245407,1220865
85408100,Receiver Or Amplifier Valves And Tubes,53,31289,6135
85409900,Other Parts Of Tubes And Valves Of 85.40 (Excl.Parts Of Cathode-Ray Tubes),895,339642,83258
85411000,"Diodes, other than photosensitive or light-emitting diodes (LED)",6531,16544163,14854135
85412100,"Transistors (Excl. Phototransistors), With A Dissipation Rate <1w",305,62568,61350
85412900,"Transistors (Excl. Phototransistors), With A Dissipation Rate >=1w",2603,15062714,13878941
85413000,"Thyristors, Diacs And Triacs, Other Than Photosensitive Devices",2296,11149454,10913200
85414100,"Photosensitive semi-conductor devices, including....Light-emitting diodes (LED)",13712,36825118,34059427
85414300,Photovoltaic cells assembled in modules or made up into panels,2944146,1129988936,868864111
85414900,"Other --- Photosensitive semi-conductor devices,..light-emitting diodes (LED) NES",36,431089,421561
85415100,"Other semi-conductor devices , Semiconductor-based transducers",32,717549,704129
85415900,Other semi-conductor devices : NES,5,824213,807948
85416000,Mounted Piezo-Electric Crystals,22,11819229,11597546
85419000,Parts Of Devices Of 85.41,4508,2337710,888471
85423110,"Processors & controllers, whet. or not comb.logic ckt, a, SIM module",423,53605663,26843280
85423120,Other module,1119,14375518,13948347
85423120,Other module imported by SIM card or Smart card or Digital card manufacturing industry,70,16422829,14724000
85423200,Memories,1,76995,75483
85423300,Amplifiers,1,248415,243521
85423910,"SIM card, TV",0,2504,2454
85423990,"Electronic integrated circuits,nes",7835,3634761765,3566494238
85429000,Parts,1166,2616836,2244338
85432000,Signal Generators,138,313382,276688
85433000,"Machines/Apparatus For Electroplating, Electrolysis Or Electrophoresis",21111,14019348,10894910
85437010,Remote control for electronic and electrical apparatus,13337,18772186,16294838
85437020,Electronic talking dictionary,1,24432,23950
85437030,Electronic insects repelling devices,9681,9235547,6839475
85437040,Electric/Electronic access control,2197,2879087,2781944
85437090,"Other machines & appa., Excl. Remote control for electronic and electrical appa.",52126,108060018,94122070
85439090,Parts excluding Electronic Cigarattes and Similar personal electric vaporising device,62884,51902022,41136985
85441100,Of copper,194497,294519427,69364575
85441910,Cotton Braided Electric Cables,976,742688,436384
85441990,Other Winding Wire (Excl Wire Of Copper & Cotton Braided Electric Cables),83849,131123967,123314790
85442000,Co-Axial Cable And Other Co-Axial Electric Conductors,93262,123627395,95341435
85443000,"Ignition Wiring Sets And Other Wiring Sets For Vehicles, Aircraft...",45075,29653039,23980337
85444200,"Other electric conductors for a voltage not exceeding 1,000 V: Fitted with conn",329610,309196687,281864757
85444900,"Electric Conductors, Nes, For A Voltage <=80 V, Not Fitted With Connectors",1353719,1788336220,1620398691
85446000,"Other electric conductors, for a voltage exceeding 1000V",13510,22691016,21774941
85447000,Optical Fibre Cables Made Up Of Individually Sheathed Fibres,24623,12160585,8197023
85451100,Carbon electrodes for furnaces,44754,15646351,12581316
85451990,"Carbon electrodes (excl. for furnaces), nes",2,474721,465365
85452000,Carbon Brushes,4815,7457928,6840338
85459010,Crabon Block,48,18542,9606
85459020,Carbon rod,8411,2842711,1704601
85459090,"Articles Of Graphite Or Other Carbon, Nes, For Electrical Purposes, Nes",4191,4548581,4121493
85462000,Ceramic Electrical Insulators,177262,80489236,74642436
85469000,Electrical Insulators (Excl. Of Glass Or Ceramics),7667,18857999,18317061
85471000,Insulating Fittings Of Ceramics For Electrical Machines...,38830,9433110,7852010
85472000,Insulating Fittings Of Plastics For Electrical Machines...,2533,703638,682826
85479000,Other,49002,17281327,15879500
85480000,"Electrical parts of machinery or apparatus, not specified or included elsewhere in th",613,887988,638761
85492900,Of a kind used principally for the recovery of precious metal :NES,30,25031,2454
86071900,"Axles, Wheels And Parts Of Bogies, Etc, Of Railway.. Locos/Rolling Stock",142000,40103273,39313080
86072900,"Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",3169,21496447,21282486
86079100,"Parts Of Railway Or Tramway Locomotives, Nes",2555,37084006,36349746
86079900,"Parts Of Railway Or Tramway Rolling Stock, Nes",1006,1868375,1846652
86090090,"Containers Specially Designed For Transport By One Or More Method, Nes",248897,469421540,460429738
87012100,With only compression-ignition internal combustion piston engn(diesel or semi-diesel,93820,41175902,36441900
87019210,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",365606,190898214,179445388
87019310,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",407320,203782080,189605304
87021020,"Built-up, having a seating capacity of 40 or more, excluding folding seats",10720,3847984,3631920
87021030,"Built-Up,Having A Seating Capacity >15 but not exceeding 40,incl.the driver",9080,7321736,7092060
87029030,"Built-Up,Having A Seating Capacity exceeding 15 but not exceeding 40,incl Driver",28280,27611732,15386351
87029040,"Built-Up,having a seating capacity not exceeding 15,including the driver",309442,243526573,219715929
87032211,"Recond.Motor Cars & oth. Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",105770,100546061,91353042
87032215,"Reconditioned Microbus, CBU, capacity >1000cc, but <=1500cc",1280,993482,895710
87032221,"Other Motor Cars & Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",55365,53268591,51892284
87032222,"Other Motor Cars, CKD, capacity >1000cc,but=<1500cc",14367,15530461,14298476
87032315,"Reconditioned Micorbus,CBU, Capacity >1500CC and <=1600CC",2980,4269673,4185542
87032331,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",78880,91428547,83039580
87032334,"Recond Ambulance fitted with essen. equp. passen cabin leng>9ft Cap >1600cc,<=2000cc",46860,35419946,31593975
87032336,"Recond. Microbus of a cylinder capacity exceeding 1800cc, , CBU",103670,92686902,84239685
87032341,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",1620,2757626,2576700
87032344,"Ambulance fitted withessen. equp. passen cabin leng>9ft Cap>1600cc, <=2000CC",5070,5837799,5153400
87032351,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",116540,123139182,112539690
87032361,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",8960,16195753,15030750
87032411,"Recond. Motor cars and oth.vehicles,incl. stn. wagon,CBU cap. >3000cc, <=4000cc",7640,16983436,16508844
87032421,"Other Motor cars and oth.vehicles,incl. stn. wagon,CBU cap. >3000cc, <=4000cc",11366,40618157,40016151
87032441,"Other Motor car & Oth.Vehicle incl. stn.wagon,CBU,Capacity >4000CC",2847,2446829,2356505
87033241,"Oth. Motor cars & oth vehi.incl. stn..,CBU,cap.>1600cc, but<=2000cc",22805,208557296,204447893
87033341,"Oth.Motor cars & vehi.incl. stn. wagons, CBU,>3000cc but <=4000cc",86080,201424206,197455354
87034011,Of a cylinder capacity not exceeding 1800 cc,67600,99099987,92442180
87034012,Of a cylinder capacity not exceeding 1800 cc,749233,817976901,746357981
87034013,"Microbus, brand new , cyliner capacity not >1600CC",6810,10130971,9190230
87034014,"Microbus, Reconditioned, cyliner capacity not >1600CC",353870,383372817,349660614
87034022,"Motor cars & oth. vehicles, incl. stn wagons, CBU, recondition, cap. >1600CC, <2000CC",24770,30686967,28564560
87034032,"Motor cars & oth vehicles, incl. station wagons, CBU, Recond. , >2000CC, =<2500CC",97770,133960642,124962008
87034034,"Microbus, reconditioned, cylinder capacity >=2001CC, but not <=2500CC",42870,71627349,67068664
87036011,"Motor cars and oth vehicles, Inc. station wagons, CBU, Brand new,Capacity <1800cc",99179,98119999,90418631
87036032,"Motor cars and other vehicles, including station wagons, CBU, recondition,2001-2500cc",1920,2440366,2208600
87036041,"Motor cars and oth vehicles, incl. station wagons, CBU,brand new,cap >2500 but<3000cc",4000,42223436,30675000
87037043,"Microbus, brand new, capacity >2500cc but <3000cc",35800,53745196,52686203
87038000,"Other vehicles, with only electric motor for propulsion",50701,59595844,58115873
87039011,"CNG operated 3 wheeled vehicle, 4 stroke engine,CBU",92808,43057404,39754800
87039013,Electric Battery operated 3 wheeled Vehicles,1035477,137796171,127950005
87042111,"Refer Van & Insulated Road Milk Tanker In Cbu, G.V.W Not >5 Tonnes",11550,8188735,7153410
87042114,"Double cabin pickup,CBU,min.4 doors of a cylinder capacity 2001cc-3000cc",24890,71032859,69633232
87042116,"Double cabin pickup,CBU,min.4 doors of a cylinder capacity >4000cc",2530,3726181,3478488
87042117,Dumper/tipper in CBU,97940,43182363,42331500
87042119,"Goods vehicles, with diesel or semi-diesel engines, gvw =<5tonnes, CBU, NES",865040,483615618,458091582
87042121,Truck and pickup in CKD condition,375703,267985956,249379688
87042211,Refrigeration Van in CBU,4290,2921546,1595100
87042213,INSULATED ROAD MILK TANKER IN CBU,31150,17672852,17324627
87042214,Dumper/tipper in CBU,312598,112754870,106493784
87042219,"Goods vehicles, with diesel or semi-diesel engines, gvw 5-20tonnes, CBU, NES",71827,44928711,43052853
87042221,"Truck, Gvw >5 Toones, Not >20 Tonnes, Ckd",1089808,483009322,462970014
87042312,Truck having more than 2 axles in CBU,766962,285964170,270933870
87042313,Dumper/tipper in CBU,277425,87500488,83742750
87043119,"Goods vehicles, with spark-ignition piston engines, gvw =<5tonnes, CBU, NES",7380,5343769,4884959
87045100,Oth.with both spark-ignition intl com. pstn eng.&elec…..: g.v.w. not exceeding 5 tonn,3000,6851617,6708435
87054000,Concrete-Mixer Lorries,78000,31480679,23313000
87059010,"Special Purpose Motor Vehicles, Nes (Eg Breakdown Lorries, Etc)",6000,14938795,14644441
87059090,"Special Purpose Motor Vehicles, Nes (Eg Breakdown Lorries, Etc)",258434,435846191,427132601
87060022,Chassis Fitted With Eng.Heading No.87.02 Buses For Having Seating Cap.>=40,263760,103176472,98591904
87060024,"Chassis fitted with engine,for the notor vehicles of heading 87.02 in CKD Condition",318855,142665294,138700080
87060029,"Chassis Fitted With Engines,For The Motor Vehicles Of 87.02, Nes",54500,22648048,21130167
87060035,"Chassis fitted with engines, ....For vehicle of a cylinder capacity =< 1600cc",15938,9381631,8800110
87060043,Chassis fitted with eng. for motor vehic. 8704. in CKD,42912,37750457,36839448
87071000,Bodies (Incl. Cabs) For The Motor Vehicles Of 87.03,72873,47970060,43956781
87079041,"Bodies Including Cabs, For Trucks ( Excl. Multi Axle Trucks), Pickup",35916,18283781,14998394
87079049,"Bodies Incl. Cabs For The Motor Vehicles, Nes",209670,88784275,87471480
87081000,Bumpers and parts thereof,11131,7293874,4262577
87082100,Safety seat belts,966,1165202,1107012
87082200,"Front windscreens (windshields),rear windows& oth win. specified in S.head Note 1 Ch",907,610798,300219
87082900,"Parts and accessories of bodies (incl. cabs), nes",68943,41229079,23319556
87083000,Brakes and servo-brakes and parts thereof Excl. For tractors,162521,75024982,46596499
87084000,Gear boxes,205302,96363238,70705496
87085000,Drive-axles with differential,278016,108171671,81003539
87087000,Road wheels and parts and accessories thereof,113233,52431028,41511795
87088000,Suspension shock absorbers,180746,78725873,43605867
87089100,Radiators,18705,10736988,8156591
87089200,Silencers and exhaust pipes,16232,10896450,8948276
87089300,Clutches and parts thereof,118589,64018921,51294524
87089400,"Steering wheels, steering columns and steering boxes",22482,12425491,5122273
87089500,Safety airbags with inflater system; parts thereof,1119,4158725,4087515
87089900,"Parts and accessories, nes, for vehicles of 87.01 to 87.05",990957,501589352,375619264
87100000,Motorized Tanks And Other Armoured Fighting Vehicles And Parts Thereof,63902,207290367,203205924
87112011,"Piston engine,capacity >50cc not >250cc,Motorcycle, in CBU with four-stroke engine",111313,146383917,140782790
87112021,"Piston Engine,Capacity >50cc not >250cc,Motorcycle,In CKD with four stroke engine",134926,131523714,126066888
87116000,"Motorcycles (including mopeds)...; side-cars., With electric motor for propulsion",193795,106563401,86022978
87119000,Other,1249,465242,203682
87120000,"Bicycles And Other Cycles, Not Motorized",3004,757382,305199
87131000,"Invalid Carriages, Not Mechanically Propelled",76920,27945436,23860131
87139000,"Invalid Carriages, Motorised Or Otherwise Mechanically Propelled",1962,674493,289081
87141010,"Parts and acce. Of Motorcycles, Saddles",6,3755,368
87141020,FUEL TANK OF MOTORCYCLE,178095,100634749,91713886
87141090,"Parts and acce. Of Motorcycles, EXCLUDING Saddles",2991635,2437291288,2324679334
87149100,"Frames and forks, and parts thereof",152651,43309702,35733541
87149210,"Wheel Rims & Spokes Of Bicycles & Other Cycles, Not Motorised",31858,8923061,6649340
87149290,Wheel Rims & Spokes Of Bicycles & Other Cycles (Excl. Not Motorised),3,2004,1963
87149311,"Hubs, other Than Coaster Braking Hubs & Hub ... Free-wheel sprocket-wheels of bicycle",119808,32696635,28515236
87149319,"Hubs, other Than Coaster Braking Hub excluding Free-wheel sprocket-wheels of bicycle",23707,5921148,4696450
