hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
87032131,"Other Motor cars & oth. vehicles; incl.stn.wagons,CBU, cylinder capacity not >1000 cc",870,1202884,1782986
87032211,"Recond.Motor Cars & oth. Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",140630,129508787,145552166
87032221,"Other Motor Cars & Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",40757,44290593,45675876
87032222,"Other Motor Cars, CKD, capacity >1000cc,but=<1500cc",2820,1718406,1988962
87032331,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",122740,128801284,143787465
87032334,"Recond Ambulance fitted with essen. equp. passen cabin leng>9ft Cap >1600cc,<=2000cc",22490,15637364,18037580
87032336,"Recond. Microbus of a cylinder capacity exceeding 1800cc, , CBU",129340,105452223,118332765
87032351,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",79970,77705123,85569229
87032361,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",4490,7241855,8103877
87032411,"Recond. Motor cars and oth.vehicles,incl. stn. wagon,CBU cap. >3000cc, <=4000cc",2520,3068583,3338609
87033321,"Oth.Motor cars & vehi.incl.stn. wagons,CBU, cap.>2500cc, but <=3000cc",25590,49530539,54869154
87033361,"Motor Car & Oth. Vehicle,incl.Stn.Wagon, CBU,Capacity >4000cc,diesel/semi diesel",386250,685762628,1832357760
87034011,Of a cylinder capacity not exceeding 1800 cc,119745,174667056,194922238
87034012,Of a cylinder capacity not exceeding 1800 cc,1106026,1084836903,1205404399
87034013,"Microbus, brand new , cyliner capacity not >1600CC",13680,18220347,20614623
87034014,"Microbus, Reconditioned, cyliner capacity not >1600CC",481200,468546224,520413643
87034022,"Motor cars & oth. vehicles, incl. stn wagons, CBU, recondition, cap. >1600CC, <2000CC",9920,11348300,12187250
87034031,"Motor cars & oth vehicles, incl. station wagons, CBU, brand new, >2000CC, = >2500CC",5575,12263481,13203663
87034032,"Motor cars & oth vehicles, incl. station wagons, CBU, Recond. , >2000CC, =<2500CC",171009,219872631,240863042
87034033,"Microbus, brand new, cylinder capacity >2000CC, but not >2500CC",2270,4909732,5437056
87034034,"Microbus, reconditioned, cylinder capacity >=2001CC, but not <=2500CC",29460,49402706,54357173
87036011,"Motor cars and oth vehicles, Inc. station wagons, CBU, Brand new,Capacity <1800cc",93532,85067703,92673342
87036012,"Motor cars and Oth vehicles, Incld. station wagons,CBU, Reconditioned,Capacity <1800c",1550,1718406,1829725
87036013,"Microbus, Brand new, Capacity <1800cc",4670,4049100,4237096
87036021,"Motor cars and other vehicles, incl. stn. wagons, CBU, brand new , >1800cc, <=2000cc",18365,65775906,66667232
87036023,"Microbus, brand new",7260,13120188,13495902
87038000,"Other vehicles, with only electric motor for propulsion",99024,142580747,171080501
87039011,"CNG operated 3 wheeled vehicle, 4 stroke engine,CBU",87048,39768829,43072803
87039013,Electric Battery operated 3 wheeled Vehicles,1862757,241038070,260704939
87039019,"Three wheelled vehicles, NES",1365,51675,510553
87042111,"Refer Van & Insulated Road Milk Tanker In Cbu, G.V.W Not >5 Tonnes",3460,1755229,2644713
87042113,"Double cabin pickup,CBU,min.4 doors of a cylinder capacity 1601-2000cc,",5655,6329504,6420439
87042114,"Double cabin pickup,CBU,min.4 doors of a cylinder capacity 2001cc-3000cc",200200,286579550,292385328
87042117,Dumper/tipper in CBU,7130,2405050,2901133
87042119,"Goods vehicles, with diesel or semi-diesel engines, gvw =<5tonnes, CBU, NES",624558,620155805,639760282
87042121,Truck and pickup in CKD condition,1168421,729969696,800026719
87042211,Refrigeration Van in CBU,13240,4934281,7374741
87042214,Dumper/tipper in CBU,84300,34368124,36380049
87042219,"Goods vehicles, with diesel or semi-diesel engines, gvw 5-20tonnes, CBU, NES",267261,156778077,163398284
87042221,"Truck, Gvw >5 Toones, Not >20 Tonnes, Ckd",1320626,551195976,575299448
87042312,Truck having more than 2 axles in CBU,768103,262571578,283577041
87042313,Dumper/tipper in CBU,55485,16754460,17506474
87043111,"Refer Van & Insulated Road Milk Tanker, Cbu, Gvw Not >5 Tonnes",1400,797831,883441
87043119,"Goods vehicles, with spark-ignition piston engines, gvw =<5tonnes, CBU, NES",3850,2405769,2949322
87046000,Other with only electric motor for propulsion,3308,2129596,2172401
87053000,Fire Fighting Vehicles,39060,108221300,110444733
87059020,ROAD SWEEPER,49500,44542316,45162925
87059090,"Special Purpose Motor Vehicles, Nes (Eg Breakdown Lorries, Etc)",611325,1445317823,1476109799
87060022,Chassis Fitted With Eng.Heading No.87.02 Buses For Having Seating Cap.>=40,269855,121676136,129265493
87060024,"Chassis fitted with engine,for the notor vehicles of heading 87.02 in CKD Condition",485175,195161847,201036838
87060029,"Chassis Fitted With Engines,For The Motor Vehicles Of 87.02, Nes",29600,9661760,10559159
87060043,Chassis fitted with eng. for motor vehic. 8704. in CKD,16520,4373344,8059375
87071000,Bodies (Incl. Cabs) For The Motor Vehicles Of 87.03,172472,119306991,121081319
87079041,"Bodies Including Cabs, For Trucks ( Excl. Multi Axle Trucks), Pickup",21353,8556316,9983533
87079049,"Bodies Incl. Cabs For The Motor Vehicles, Nes",73540,33228248,33726933
87081000,Bumpers and parts thereof,18577,17390709,18576070
87082100,Safety seat belts,2157,3744988,4310470
87082200,"Front windscreens (windshields),rear windows& oth win. specified in S.head Note 1 Ch",15545,15726431,16108153
87082900,"Parts and accessories of bodies (incl. cabs), nes",39426,45184852,50814417
87083000,Brakes and servo-brakes and parts thereof Excl. For tractors,226468,85215953,108438476
87084000,Gear boxes,158042,83812499,101922667
87085000,Drive-axles with differential,273687,126999631,140847193
87087000,Road wheels and parts and accessories thereof,105357,43526481,56706971
87088000,Suspension shock absorbers,270060,89664618,122715771
87089100,Radiators,32458,22526134,26301737
87089200,Silencers and exhaust pipes,17816,19731874,22253630
87089300,Clutches and parts thereof,133021,55468927,77659124
87089400,"Steering wheels, steering columns and steering boxes",12788,9030420,12801342
87089500,Safety airbags with inflater system; parts thereof,839,2064847,2186050
87089900,"Parts and accessories, nes, for vehicles of 87.01 to 87.05",1010995,450828670,576742320
87091100,"Electrical vehicles, not fitted with lifting... equipment",90,33141,33807
87099000,Parts Of Works Trucks Of 87.09,2837,782996,1407890
87100000,Motorized Tanks And Other Armoured Fighting Vehicles And Parts Thereof,3393,104434125,106450338
87112011,"Piston engine,capacity >50cc not >250cc,Motorcycle, in CBU with four-stroke engine",88413,103531938,110573178
87112021,"Piston Engine,Capacity >50cc not >250cc,Motorcycle,In CKD with four stroke engine",23591,24980716,25750091
87112031,Four Stroke Engine in CBU capacity 50-250cc,1584,1047424,1068584
87116000,"Motorcycles (including mopeds)...; side-cars., With electric motor for propulsion",128483,49823295,65654393
87119000,Other,5321,1424553,1821335
87120000,"Bicycles And Other Cycles, Not Motorized",12548,1698085,2888217
87131000,"Invalid Carriages, Not Mechanically Propelled",97997,29376717,34557486
87139000,"Invalid Carriages, Motorised Or Otherwise Mechanically Propelled",4311,1451928,2090987
87141020,FUEL TANK OF MOTORCYCLE,200146,106013958,117039620
87141090,"Parts and acce. Of Motorcycles, EXCLUDING Saddles",3545810,2845583749,2972365695
87149100,"Frames and forks, and parts thereof",283184,70898516,79353447
87149210,"Wheel Rims & Spokes Of Bicycles & Other Cycles, Not Motorised",48271,11204764,13793109
87149290,Wheel Rims & Spokes Of Bicycles & Other Cycles (Excl. Not Motorised),995,346013,490429
87149311,"Hubs, other Than Coaster Braking Hubs & Hub ... Free-wheel sprocket-wheels of bicycle",126472,28261639,32614571
87149319,"Hubs, other Than Coaster Braking Hub excluding Free-wheel sprocket-wheels of bicycle",53204,11072274,13336173
87149390,"Hubs,Other Than Coaster Braking Hubs & ....Of Bicycles (Excl.Not Motorised",3066,746893,1057637
87149410,"Brakes,Including Coaster Braking Hubs & Hubs...Of Bicycles, Not Motorised",86840,19983032,23335078
87149490,"Brakes,Including Coaster Braking Hubs &..Of Bicycle (Excl.Not Motorised)",790,227273,314328
87149510,"Saddles Of Bicycles & Other, Not Motorised",42248,9386755,10857209
87149590,Saddles Of Bicycles & Other (Excl. Not Motorised),1480,1095936,1167861
87149610,"Pedals & Crank-Gear Of Bicycles & Other, Not Motorised",216884,48626257,57923439
87149900,"Parts and accessories of cycles, nes",363676,91768095,107917299
87150000,Baby Carriages And Parts Thereof,15836,2055384,4246852
87161000,"Trailers And Semi-Trailers Of The Caravan Type, For Housing Or Camping",40650,11246969,11473032
87163900,"Trailers And Semi-Trailers For The Transport Of Goods, Nes",86995,18420792,18706298
87168000,"Vehicles, Not Mechanically Propelled, Nes",38706,5419941,6736893
87169000,"Parts Of Trailers, Semi-Trailers, Etc, Of 87.16",62764,10562530,11833735
88051000,"Aircraft Launching Gear, Deck-Arrestors... And Parts Thereof",3534,32854354,33529156
88073010,"Other parts of aeroplanes, helicopters or unmanned aircraft :",36,1070048,1091555
88073090,"Other parts of aeroplanes, helicopters or unmanned aircraft :",637,34238606,34937617
88079000,"Parts of goods of heading 88.01, 88.02 or 88.06.OTHER",12071,694709594,736477414
89019030,VESEL CAPACITY >5000 DWT FOR REG. IN BD OPERATING IN OCEAN FOR AT LEAST 3 CONSE. YRS,43260000,6037222184,6127688251
89031900,Inflatable (including rigid hull inflatable) boats : OTHER,427,1362424,1471192
89039900,"Other Vessels For Pleasure Or Sports, Nes; Rowing Boats And Canoes",0,6363,6490
89040000,Tugs And Pusher Craft,393,5769,119564
89069000,"OTHER VESSELS, EXCLUDING WARSHIPS",247,41414955,42243325
89071000,Inflatable Rafts,252,331082,337736
89079000,"Oth.Floating Structures(Egtanks,Cofferdams,Landingstages,Buoys/Beacons)Nes",6003,6526501,6644025
89080000,Vessels and other floating structures for breaking up.,129092033,6832492503,7074878030
90011010,Imported by optical fibre cable manufacturing industry,6375,23769908,40908089
90011010,Optical fibres and color optical fibres,3369,14287791,21824813
90011090,COLOR OPTICAL FIBRES EXCLUDING IMPORTED BY VAT REGISTERED OPTICAL FIBRE CABLE MFG.INDUS,6,1473,2254
90012000,"Sheets And Plates Of Polarising Material, Unmounted",239,53623,99972
90013000,Contact Lenses,815,93530,767599
90014000,Spectacle Lenses Of Glass,1459,452555,1238238
90015000,Spectacle Lenses (Excl. Of Glass),36756,12202890,20085459
90019010,Blanks And Demos Of Plastic,8746,1909506,2571325
90019090,"Oth. Prisms, Mirrors And Other Optical Elements, Unmounted, Nes",10117,53310037,56476529
90021100,"Mounted Objective Lenses, Of Any Material, For Cameras, Projectors, Etc",527,99422,286336
90021900,"Mounted Objective Lenses, Of Any Material, Nes",1240,1223392,2046870
90022000,"Mounted Filters, Of Any Material",0,61543,62782
90029000,"Oth. Mounted Lenses, Prisms, Mirrors, Etc, Of Any Material, Nes",484,486048,854005
90031100,"Frames And Mountings For Spectacles, Goggles Or The Like, Of Plastics, TV",3130,2396381,4999187
90031900,"Frames And Mountings For Spectacles, Goggles Or The Like, Nes, TV",165,176356,431800
90039000,"Other Parts Of Frames And Mountings For Spectacles, Goggles Or The Like",15361,2513067,5925885
90041000,"Sunglasses, TV",3909,1671762,5156810
90049000,"Spectacles, Goggles And The Like (Excl. Sunglasses), TV",699,935169,1585275
90051000,Binoculars,108,109546,169093
90058000,Other Instruments (Excl. Binoculars) Such As Optical Telescopes,389,83846,288287
90059000,"Parts And Accessories (Incl. Mountings) Of Binoculars, Etc",0,77855,79420
90063000,"Cameras For Underwater Use, For Aerial Survey, For Medical Purposes...",10,1227,5008
90064000,Instant Print Cameras,659,102122,592279
90065900,"Cameras,Nes (Not Cine-)",16212,3014101,14363357
90066100,Discharge Lamp (Electronic) Flashlight Apparatus,612,52657,236017
90066900,"Photographic Flashlight Apparatus, Nes",19,2700,15025
90069100,Parts And Accessories For Cameras (Not Cine-),2815,710181,1407712
90069900,Parts And Accessories For Photographic Flashlight Apparatus,2456,253352,784077
90079100,Parts And Accessories For Cinematographic Cameras,35,7365,17528
90079200,Parts And Accessories For Cinematographic Projectors,5,237420,242192
90085000,"Projectors, enlargers and reducers",2127,487566,2008950
90101000,Apparatus And Equipment For Automatically Developing Photographic Film,1376,490800,513581
90105000,"Oth Apparatus & Equipment For Photographic(& Cinema.)Labs,Nes;Negatoscopes",842,7385212,7558174
90106000,Projection Screens,1046,106099,634443
90112000,"Optical Microscopes, For Microphotography... Or Microprojection",10,149992,153007
90118000,"Other Optical Microscopes, Nes",9601,34754006,36577182
90119000,Parts And Accessories Of Optical Microscopes Of 90.11,1,614,626
90132000,"Lasers, Other Than Laser Diodes",6213,11041953,11827646
90138090,"Optical devices, appliances and instruments, nes",354,4224532,4587947
90139010,"Parts And Accessories Of Lasers And Optical Devices, Nes, Of 90.13",2,19326,19753
90139090,"Parts And Accessories Of Lasers And Optical Devices, Nes, Of 90.13",368,644627,796828
90141000,Direction Finding Compasses,364,46626,61249
90142000,Instruments/Apparatus For Aeronautical/Space Navigation (Excl Compasses),4,938986,957772
90148090,"Instruments And Apparatus For Navigation, Nes",26,27192,44267
90149000,Parts And Accessories Of Instruments And Apparatus For Navigation,52,209464,229701
90151000,Rangefinders,6,1178,1196
90152000,Theodolites And Tacheometers,518,34601103,35303162
90153000,Levels For Surveying,754,6698399,6910498
90158010,"Other Instruments And Appliances For Meteorological... Purposes, Nes",3,80397,80409
90158090,"Other Instruments And Appliances For Meteorological... Purposes, Nes",438,1677331,1837373
90159000,Parts And Accessories Of Surveying... Instruments/Apparatus Of 90.15,795,4612850,4665922
90160000,"Balances Of A Sensitivity Of 5cg Or Better, With Or Without Weights",602,21430286,21938868
90172000,"Other drawing, marking-out or mathematical calculating instruments:",39651,6137284,6633420
90173000,"Micrometers, Calipers And Gauges",1373,4246158,4679751
90178010,Plotter,3538,6787321,7405164
90178090,Other Instruments,29163,3367118,5198098
90179000,Parts And Accessories Of Drawing/Measuring Instruments Of 90.17,4195,637331,719251
90181100,Electro-Cardiographs,937,6136947,6598362
90181200,Ultrasonic Scanning Apparatus,8454,238660528,248567203
