hscode,description,net_wt_kg,assess_value_bdt
72091500,"Flat/Cold-Rolled Iron/Steel, In Coils, Width >=600mm, >=3mm Thick",9090,756837
72091610,COLD ROLLED STEEL SHEET..Of a thickness exceeding 1 mm but less than 3 mm,135480,13569671
72091690,"Flat/Cold-Rolled Iron/Steel, In Coils, Width >=600mm, >1mm But <3mm Thick",840391,81920041
72091710,"Flat/Coldrolled Iron/Steel,In Coils,Width >=600mm, >=0.5mm But <=1mm Thick",60190,6029638
72091790,"Flat/Coldrolled Iron/Steel,In Coils,Width >=600mm, >=0.5mm But <=1mm Thick",2782185,220955838
72091800,Flat roll Prod. in coil not Fut. work.. Cold roll thickness <.5mm,5362,909230
72092600,"Flat/Cold-Rolled Iron/Steel,Not In Coils,Width>=600mm, >1mm But<3mm Thick",107537,11098220
72092700,"Flat/Coldrolled Iron/Steel,Not In Coils,Wid>=600mm,>=0.5mm But <=1mm Thick",168006,13673979
72099000,"Flat/Coldrolled Iron/Non-Alloy Steel,Wid>=600mm,Not Clad,Plated/Coated Nes",90,15651
72101100,"Flatrolled Iron/Steel, Width>=600mm, >= 0.5mm Thick,Clad,Plated...With Tin",13,8139
72101200,"Flat-Rolled Iron/Steel, Width >=600mm, <0.5mm Thick, Plated... With Tin",2670626,359806535
72103000,Electrolytically plated or coated with zinc,21484,1873437
72104100,"Flatrolld Iron/Steel,Wid.>=600mm,Plated Wth Zinc(Exc.Electroplatd)Corrugtd",540,87892
72104910,Flat rolled prod. of a thickness => 0.4 mm Imp.VAT reg. Refri. & Pre. Fab.bu.Industry,12528968,989672734
72104990,"Flat rolled products, NES",3434323,287102817
72106110,Of a thickness of 0.25mm or more Imp by Ind.IRC VAT Compliant cont. color coating lin,1202335,163686538
72106120,PLATED OR COATED WITH ALU.ZINC ALLOYS Of a thickness of 1.0 mm or more,18585,2513267
72106190,"Ro.Iron/Steel,..Excl. thi.=< 0.4 mm imp.by reg. & pre-fabr. building mfg industry",65,32555
72106920,PLATED OR COATED WITH ALUMNIUM Of a thickness of 1.0 mm or more,28629,2743748
72107010,Of a thickness of 0.3 mm or more,1905942,267966830
72107020,"Painted, varnished or coated with plastics a Of a thickness of 1.0 mm or more",36784,3314563
72107030,"Painted, varnished or coated with plastics Of a thickness of more than 1.0 mm",1691,317691
72107091,"Other painted, varnished or coated with plastics",3800,618497
72107099,"Other painted, varnished or coated with plastics",682969,64861872
72109000,"Rolled Iron/Steel, Width >=600mm, Otherwise Clad,Plated Or Coated Nes",111005,14468374
72111900,"Flat/Hotrolled Iron/Nonalloy Steel,Width<600mm,<4.75mm Thick,Not Clad..Nes",185412,20406796
72112300,"Flat/Cold-Rolled Iron/Steel,Width <600mm, Contng.By Weight < 0.25% Carbon",202387,17184835
72112990,Width Upto 6mm (Excl. Reed Frame Steel Strips),253577,32460344
72119000,"Flatrolled Iron/Nonalloy Steel,Wid<600mm,Nes(Inc.Furthr Worked Than Rolled",552219,65520475
72121000,"Flatrolled Iron/Nonalloy Steel,Width <600mm, Plated Or Coated With Tin",788,145873
72122000,Electorlytically plated or coated.. Imp by VAT Reg.Refri and air cond manu. indus.,1951089,210840337
72122090,Electrolytically plated or coated with zinc other than imp by ind IRC holder VAT...,10605,934829
72123000,"Flatrolled Iron/Steel,Width<600mm,Zinc Plated/Coated (Excl.Electro-Plated)",15797439,1216767931
72124091,"Other flat-rolled products ..width < 600 mm Painted, varnished or coated with pla",84250,14557776
72124099,"Other flat-rolled products ..width < 600 mm Painted, varnished or coated with pla",2428773,245845033
72125090,Excl. Steel plate imp.by VAT reg. refrigerator manf. industry,900,225452
72132000,"Hot-rolled bars & rods of free-cutting steel, in coils",30,159778
72139110,Wire rod,14906,1644279
72139190,Other of circular cross section measuring less than 14 mm in diameter,7638827,508725287
72139990,"Hot-rolled iron or non-alloy steel bars & rods, in irregularly wound coils, nes",2057,1175342
72141000,"Iron or non-alloy steel bars and rods, forged,",102000,5096577
72143000,"Bars and rods of free-cutting steel, hot-rolled,hot-drawn or hot-extruded...., nes",192777,9781147
72149100,,1500,372363
72149900,"Iron/steel bars and rods, hot-rolled, hot-drawn or hot extruded, nes",1288,134235
72155000,"Bars and rods of iron/steel, not further worked than cold-formed or cold-finished",952,119494
72159000,"Bars and rods of iron/steel, nes (incl. further worked than cold-formed/cold finished",1051408,72334921
72162100,"L Sections Of Iron/Steel, Hot-Rolled..., <80mm High",0,3274
72162200,"T Sections Of Iron/Steel, Hot-Rolled..., <80mm High",126186,12977781
72163100,"U Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",6800,1432777
72163200,"I Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",2141,271956
72163300,"H Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",200589,21125746
72164000,"L Or T Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",834794,82374259
72165000,"Angles/Shapes/Sections Of Iron/Steel,Not Furthr Worked Than Hot-Rolled Nes",99136,14881570
72166900,"Angles,Shapes..Of Iron/Steel,Not Further Worked Thn Coldformd/Finished Nes",9293,1523537
72169900,"Angles, Shapes And Sections Of Iron Or Non-Alloy Steel, Nes",448959,56460288
72171000,"Wire Of Iron/Non-Alloy Steel,Not Plated/Coated,Whether Or Not Polished",1142809,123010838
72172000,"Wire Of Iron Or Non-Alloy Steel,Plated Or Coated With Zinc",152085,22535104
72173000,"Wire Of Iron/Non-Alloy Steel,Plated Or Coated With Base Metals (Excl.Zinc)",161019,24403428
72179000,"Wire Of Iron Or Non-Alloy Steel, Nes",52199,8292483
72179090,"Wire Of Iron Or Non-Alloy Steel, Nes",750,190981
72191400,"Hot-Rolled Stainless Steel, In Coils, >=600mm By <3mm",74814,11177584
72192100,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By >10mm",5856,1162505
72192200,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 4.75-10mm",63984,11386330
72192300,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",150443,22368866
72192400,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By <3mm",1359,512156
72193100,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By >4.75mm",2810,506080
72193200,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",58669,9055660
72193300,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 1-3mm",3007469,451102243
72193400,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 0.5-1mm",4476181,667516127
72193500,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By <0.5mm",446726,66506325
72199000,"Rolled Products Of Stainless Steel, >=600mm Wide, Nes",193472,33312843
72202010,"Cold-Rolled Stainless Steel,<600mm Wide, Thickness Less Than 0.125mm",25213,19207763
72202090,Not Further Worked Than Cold-Rolled(Cold-Reduced)Excl.Thickness <0.125 Mm,698430,111430984
72209000,"Rolled products stainless steel, <600mm wide, nes",24983,5378385
72210000,"Stainless Steel Bars & Rods, Hot-Rolled, In Irregularly Wound Coils",1080,315513
72221100,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Circular X-Section",765,1055467
72221900,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Not Circ.X-Section",60,30051
72222000,"Stainless Steel Bars & Rods, Cold-Formed/Finished",160247,25891051
72223000,"Stainless Steel Bars And Rods, Nes",10222,2410569
72224000,"Angles, Shapes And Sections Of Stainless Steel",1319324,234972175
72230000,Wire Of Stainless Steel,107409,25563457
72251100,"Flat-Rolled Products Of Silicon-Electric.Steel,>=600mm Wide,Grain-Oriented",1028792,307890965
72251900,"Flatrolled Prods Of Siliconelectric.Steel,>=600mm Wide,(Excl.Grainoriented",1416633,182336385
72254000,,7348,2253875
72259200,"Flat-Rolled Alloy Steel,>=600mm Wide,Zinc Plated/Coated(Excl.Electroplated",410015,63026784
72259900,"Flat-Rolled Products Of Alloy Steel, >=600mm Wide, Nes",11659,2244145
72269200,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Coldrolld,<600mm Wd Nes",80825,9613350
72272000,"Bars And Rods, Hot-Rolled, In Coils, Of Silico-Manganese Steel",241115,30014604
72279010,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel...M.S. shaft",5578,1010395
72279090,Excl. M.S. rod/shaft imp.by VAT reg. electric fan or water pump motor manuf. Ind.,397043,25905352
72281000,"Bars And Rods, Of High-Speed Steel",4250,3953940
72284000,Bars And Rods Of Alloy Steel Not Further Worked Than Fooged,13974,2689740
72286000,"Bars And Rods Of Alloy Steel, Nes",428280,38839453
72287000,"Angles, Shapes And Sections Of Alloy Steel",5221721,519952028
72299000,"Wire Of Alloy Steel, Nes",86133,16095053
73011000,Sheet Piling Of Iron Or Steel,996120,101911556
73012000,"Angles, Shapes And Sections Of Iron Or Steel",6305,1663486
73021000,Railway Rails Of Iron Or Steel,2425299,474424665
73024000,Railway Fish Plates And Sole Plates Of Iron Or Steel,4000,840010
73029000,"Railway Track Construction Material Of Iron Or Steel, Etc, Nes",41546,9723733
73030000,"Tubes, Pipes And Hollow Profiles, Of Cast Iron",145576,24471807
73041110,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, Exceed",107094,17454354
73041120,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, 8 inch",132438,32962891
73041910,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, Exc",10093,1734879
73041920,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, 8 in",321512,52698474
73042210,"Casing, tubing and drill pipe..Drill pipe of stainless steel Exceeding 8 inch d",2,992
73042220,"Casing, tubing and drill pipe..Drill pipe of stainless steel 8 inch dia or less",20000,3256532
73042410,"Casing, tubing and drill pipe..Other, of stainless steel , Exceeding 8 inch di",11730,2533121
73042420,"Casing, tubing and drill pipe..Other, of stainless steel , 8 inch dia or less",53951,20097806
73042920,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),<=8"" Dia,Used In Oil/Gas Drill",7266,1187793
73043100,"Seamless Iron/Steel Tubes/Pipes/Profiles, Circular, Cold-Drawn/Rolled",34348,5590593
73043900,Other Circular cross section of iron or non alloy steel (Excl cold drawn or cold rol),771864,144634743
73044190,"Capillary Tube (Excl.16 Bwg To 29 Bwg), Of S.Steel, Circular Cross Section",1262,738728
73044990,"Other Tubes,Pipes,Profiles,Circular,Nes(Excl.Capillary Tube Of 16 Bwg To..",12731,7673670
73045100,"Seamless Alloy Tubes/Pipes/Profiles, Cold-Drawn/Rolled",708,2398239
73045900,"Seamless Alloy Tubes/Pipes/Profiles, Nes",20,32587
73049000,Seamless Iron/Steel Tubes/Pipes/Profiles Of Non-Circular X-Section,470831,79951752
73053100,Longitudinally welded,613006,360444129
73059000,"Iron/steel tubes, riveted, >406.4mm external diameter",6,3005
73061110,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel Excee",107131,17437255
73061120,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel, 8 in",158216,26054860
73061910,"Line pipe of a kind used for oil/gas pipelines:Excl. Wel, of stainless steel Ex",21040,3144648
73061920,"Line pipe of a kind used for oil/gas pipelines:Excl.Welded,of stainless steel,",65459,10921475
73062920,"Casing and tubing of a kind used in the dril for oil/gas,Excl.Weld.,of s.less s",19394,3139572
73063000,"Other, welded, of circular cross-section of iron or non-alloy steel",60530,15299641
73064000,"Other, welded, of circular cross-section, of stainless steel",1683,982679
73065000,"Other, welded, of circular cross-section, of other alloy steel",14981,2350164
73066100,"Othr,weld, of non-circu.cr.section Of square or rec.cross-sec., NES",18434,3005414
73069000,"Tubes, pipes and hollow profiles, riveted, of iron or steel, nes",375442,130356160
73071100,Cast Tube Or Pipe Fittings Of Non-Malleable Cast Iron,999,247694
73071900,"Cast Tube Or Pipe Fittings Of Iron,Oth.Than Non-Malleable Steel",260884,53335984
73072100,Flanges Of Stainless Steel,12218,10793978
73072200,"Threaded Elbows, Bends And Sleeves Of Stainless Steel",48530,18944000
73072300,Butt Welding Fittings (Excl. Elbows And Bends) Of Stainless Steel,1189,1720996
73072900,"Tube Or Pipe Fittings Of Stainless Steel, Nes",58002,25224927
73079100,Flanges Of Iron Or Steel (Excl. Stainless),5534,3624129
73079210,Sleeves,1861,3011148
73079290,"Threaded Elbows, Bends And Sleeves Of Iron Or Steel (Excl. Stainless)",21211,6858068
73079300,Lock ring,30977,6009366
73079910,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",1774,2559108
73079990,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",170503,199784675
73081000,Bridges And Bridge-Sections Of Iron Or Steel,242697,60677080
73082000,Towers And Lattice Masts Of Iron Or Steel,6097284,953141359
73083000,"Doors, Window-Frames And Thresholds For Doors Of Iron Or Steel",73402,82280483
73084000,"Equipment For Scaffolding,Shuttering,Propping Or Pitpropping Of Iron/Steel",208935,41233235
73089010,Door co-ordinator,2,110679
73089020,Industrial .. System Imp. by Ind. IRC Holder VAT ... 100% Exp. Oriented Garments ind.,103613,20381516
73089091,"Structures And Parts Of Structures, Nes, Of Iron Or Steel",34849,14042472
73089099,"Structures And Parts Of Structures, Nes, Of Iron Or Steel",1395108,277932890
73090010,"Reservoirs, Tanks... (Excl. For Gas) Of Iron Or Steel, >=300 L",2320,1582683
73090090,"Reservoirs, Tanks... (Excl. For Gas) Of Iron Or Steel, >=300 L",150979,74822944
73101000,"Tanks, Casks, Drums, Cans... (Excl. For Gas) Of Iron Or Steel, 50-300 L",6593,5014523
73102110,"Tin plated cans, bottom not closed by soldering or crimping (e.g. Beverage Can Type)",4224,1054672
73102190,Cans Closed By Soldering And Crimping (Excl.Tin Plated Cans),20042,12674722
73102900,"Tanks, Casks, Drums... (Excl. For Gas) Of Iron Or Steel, <50 L",57897,45965472
73110010,"Containers For Compressed Or Liquefied Gas,Of Iron/Steel, >5000l,Ckd",8500,5226676
73110020,LPG GAS CYLINDER CAPACITY BELOW 5000 LITRES,86885,3866753
73110090,"Containers For Compressed Or Liquefied Gas (Ex.Capacity >5000l, Ckd)",35612,54249384
73121000,"Stranded Wire, Cables Of Iron Or Steel, Not Electically Insulated",1396346,201661012
73129000,"Plaited Bands, Slings, Etc, Of Iron Or Steel, Not Electically Insulated",6893,2571969
73130000,"Barbed Wire And Other Fencing Material, Of Iron Or Steel",1000,187877
73141200,Stainless Steel Woven Cloth Endless Bands For Machinery,190,286231
73141400,Woven Cloth Of Stainless Steel (Excl. Endless Bands For Machinery),18081,7418728
73141900,Woven Cloth Of Iron Or Steel Wire (Excl.Endless Bands Or Stainless Steel),8442,2584876
73142000,"Wire Iron/Steel Grill,Fencing,Welded @ Intersect,Mesh>=100cm2,X-Sectn>=3mm",22376,5379867
73143100,"Iron/steel grill, netting & fencing, welded at intersection,plated or coated with zinc",2,1001
73143900,"Iron/Steel Grill, Netting & Fencing, Welded At Intersection, Nes",25442,30730558
73144100,"Iron/Steel Cloth,Grill, Netting & Fencing, Nes, Plated Or Coated With Zinc",42,21032
73144200,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes, Coated With Plastics",136,33901
73144900,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes,",25113,46156162
73145000,Expanded Metal Of Iron Or Steel,400,105893
73151110,"Roller chain of iron or steel Of a kind used exclusively ..or automotive vehicles , nes",130326,40853351
73151120,Roller Chain Of Iron/Steel Of A Kind Used Exclusively In Motor Cycles,232052,103581374
73151190,"Roller Chain Of Iron Or Steel, Nes",215015,48767804
73151200,Articulated Link Chain (Excl. Roller Chain) Of Iron Or Steel,35393,38295069
73151900,Parts Of Articulated Link Chain Of Iron Or Steel,115969,36388943
73152000,Skid Chain Of Iron Or Steel,4,144958
73158100,Stud-Link Of Iron Or Steel,20045,3737502
73158200,Welded Link Chain (Excl. Stud-Link) Of Iron Or Steel,4952,929528
73158900,"Chain, Nes, Of Iron Or Steel",35926,19430638
73159000,"Parts Of Chains, Nes, Of Iron Or Steel",3488,2518913
73160000,"Anchors, Grapnels And Parts Thereof, Of Iron Or Steel",38495,26968767
73170000,"Nails, tacks, drawing pins, ...erial, but excluding such articles with heads of copper.",45342,10088556
73181100,Threaded Coach Screws Of Iron Or Steel,9135,2365326
73181200,Threaded Wood Screws (Excl. Coach Screws) Of Iron Or Steel,67983,17127209
73181300,Threaded Screw Hooks And Screw Rings Of Iron Or Steel,2946,807030
73181400,Threaded Self-Tapping Screws Of Iron Or Steel Imp by pre-fab. Buil. industry,83841,28919185
73181510,"Threaded Screws&Bolts Of Iron Or Steel,Nes Whether Or Not With Nuts/Washer",169,2208224
73181590,"Threaded Screws&Bolts Of Iron Or Steel,Nes Whether Or Not With Nuts/Washer",584710,254116411
73181600,Threaded Nuts Of Iron Or Steel,397430,130545795
73181900,"Threaded Articles, Nes, Of Iron Or Steel",109540,80363458
73182100,Non-Threaded Spring Washers And Other Lock Washers Of Iron/Steel,762,6431394
73182200,Other washers,13368,13720353
73182310,Stapple Pin For Tv Cabinet And Rivets For Tv/Radio,23,15765
73182390,"Rivets, Nes",14718,6483023
73182400,Cotters And Cotter-Pins Of Iron/Steel,758,1756866
73182910,M.S. Nipple,3955,2106017
73182990,"Screw,bolts,nuts,coach,screws,screw hooks,river,cotters,cotter-pins,washers..,NES",86304,42675258
73194000,Safety pins and other pins,38861,7522254
73199000,"Knitting needles, bodkins, crochet hooks, etc, of iron or steel",25517,12959213
73201000,LEAF SPRINGS AND LEAVES THERE FOR,10038,3483287
73202000,Helical springs of iron or steel,23766,16119149
73209000,"Springs, nes, of iron or steel",95561,48131332
73211100,"Cooking Appliances, Plate Warmers, For Gas Fuel... Of Iron Or Steel",157668,17994433
73211200,"Cooking Appliances, Plate Warmers, For Liquid Fuel Of Iron Or Steel",60,7384
73211900,"Cooking appliances & plate warmers: Other, including appliances for solid fuel",17411,1407277
73218190,"Appli.(Ex.Cookers)For Gas Fuel/Both Gas&Oth.Fuels,Of Iron/Stell(Ex.Lab Use",5334,558140
73218290,"Appliances)Ex.Cooking Appliances/Plate Warmers) For Liquid Fuel,Of Iron...",28,9334
73218910,"Stoves,ranges,grates,cookers appliances, Other,including appliances for solid fuel",2765,166474
73218990,"Stoves,ranges,grates,cookers appliances, Other,including appliances for solid fuel",385,174151
73219000,"Parts Of Appliances Of 7321.11 To 7321.83, Of Iron Or Steel",542987,139709478
73221100,"Radiators, Not Electrically Heated, And Parts Thereof Of Cast Iron",84,31549
73221900,"Radiators, Not Electrically Heated, And Parts Thereof Of Iron Or Steel",1134,435753
