hscode,description,net_wt_kg,assess_value_bdt
68071000,"Articles Of Asphalt Or Of Similar Material, In Rolls",54522,6739200
68080000,"Panels, Boards..., Of Wood Waste, Etc, Agglomerated With Cement, Etc",79313,7853884
68091900,"Boards..., Of Plaster Or Compositions Based On Plaster, Nes",2,1504
68101100,"Building Blocks And Bricks, Of Cement Or Artificial Stone Or Concrete",870,361483
68101910,Railway Sleepers,1314040,32752171
68109900,"Articles Of Cement, Concrete Or Artificial Stone, Nes",1094312,35434657
68114000,"Articles of asbestos-cement, of cellulose fibre-cement or the like. Containing",1460,284968
68118200,"Arti.of asbestos-cement, of cellu...Not cont.asbestos.Ottr sheets, panels, tile",22757,1140147
68129900,Fabricated asbestos fibres;mixtures with a basis of asbestos or with a basis of,40008,7484614
68132010,Friction material and articles containing asbestos Unfinished,272,67858
68132090,Friction material ans articles Exlcuding unfinished,74463,28507629
68138100,Friction material and articles thereof ..not Containing asbestos Brake linings,159437,34164205
68138900,Friction material and articles thereof ..not Containing asbestos Excl. Brake l,3918,4201442
68141000,"Plates, Sheets And Strips Of Agglomerated Or Reconstituted Mica",1,10376
68149000,"Worked Mica And Articles Of Mica, Nes",11,296217
68151900,Articles of stone or of other mineral substance .. NES,455,3225760
68159900,"Articles Of Stone Or Other Mineral Substances, Nes",7924,1912191
69021000,"Refractory Bricks, Blocks, Tiles..., >50% Mgo, Cao, Cr2o3",2036219,369456924
69022000,"Refractory Bricks, Blocks..., >50% Silica (Sio3) Or Alumina (Al2o3)",636250,175343531
69029000,"Refractory Bricks, Blocks, Tiles, Etc, Nes",25295,5529190
69031090,"Other Refactory Ceramic Goods,Nes,>50% Of Graphite (Excl.Lab.Articles)....",23719,1744573
69032010,"Laboratory Articles, >50% Of Alumina (Al203) Or Silica (Sio2)",1300,1006229
69032020,Ceramic roller and alumina ball,942541,139561530
69032030,Alumina liner...Containing by weight more than 50% of alumina (Al2O3) or of a mixture of,51318,10335622
69032090,"Refactory Ceramic Goods,Nes,>50% Of Alumina(Al203) Or Silica(Ex.Lab.Articl",109718,56731476
69039010,Ceramic Ingot Moulds,49,1397183
69039020,Kiln furniture,45383,29474946
69039090,"Refactory Ceramic Goods, Nes",10464,11756696
69049000,"Ceramic Flooring Blocks, Support Or Filler Tiles And The Like",917,245441
69051000,Ceramic Roofing Tiles,212650,3984526
69059000,"Ceramic Chimney-Pots... And Ceramic Constructional Goods,Nes",28,974953
69060000,"Ceramic Pipes, Conduits, Guttering And Pipe Fittings",46748,11630809
69072100,Of a water absorption coefficient by weight not exceeding 0.5 %,75032,3456530
69072200,Of a water absorption coefficient by weight not exceeding 0.5 %,17410,840726
69073000,"Mosaic cubes and the like, other than those of subheading 6907.40",301,106986
69074000,Finishing ceramics,4817699,199777485
69091100,"Ceramic Wares For Laboratory... Use, Of Porcelain Or China",737,779751
69091200,"Ceramic Wares For Laboratory...Use, Having A Hardness >=9 On The Mohsscale",1,86119
69091910,Ceramic Wares For Lab.Use(Excl.Porcelain Or China)Having A Hardness <9mohs,12532,6991934
69091990,Ceramic Wares For Lab.Use(Excl.Porcelain Or China)Having A Hardness <9mohs,164,462932
69099000,"Ceramic (Agricultural) Troughs, Tubs...; Ceramic Pot, Jars..., Nes",22,912016
69101000,"Ceramic Sinks... And Other Sanitary Fixtures, Of Porcelain Or China",454206,45465697
69109000,"Ceramic Sinks, Wash Basins, Baths... And Other Sanitary Fixtures, Nes",377110,37475145
69111000,"Tableware And Kitchenware, Of Porcelain Or China",179,84868
69119000,"Household And Toilet Articles, Nes, Of Porcelain Or China",32,14963
69120000,Ceramic Tableware... Other Household Articles (Excl. Porcelain Or China),1155,639366
69131000,Statuettes And Other Ornamental Articles Of Porcelain Or China,11073,2610811
69139000,Statuettes And Other Ornamental Articles (Excl. Porcelain Or China),669,222387
69141000,"Ceramic Articles, Nes, Of Porcelain Or China",522,113784
69149000,"Ceramic Articles, Nes (Excl. Porcelain Or China)",169,1223376
70010000,Cullet And Other Waste And Scrap Of Glass; Glass In The Mass,1465940,34790107
70021000,"Balls Of Glass, Unworked",926,304293
70023110,Neutral Glass Tubes For The Manufacture Of Ampoules And Vials,15920,2005968
70023190,Tubes Of Fused Quartz Or Other Fused Silica (Excl.Neutral Glass Tubes),409,169553
70023910,Neutral Glass Tubes For The Manufacture Of Ampoules And Vials,186799,45890594
70023990,"Tubes Of Glass, Unworked, Nes",31998,4840386
70031200,"Nonwired Unworked Sheets Cast/Rolled Glass,Coloured,Opacified,Flashed Or..",60061,1951704
70031900,"Non-Wired Unworked Sheets Of Cast/Rolled Glass, Nes",188358,5484477
70049000,"Unworked Drawn/Blown Glass (Excl. Coloured, Opacified, Etc)",242833,9640791
70051000,"Nonwired Unworked Sheets Of Float/Ground/Polished Glass,Wth Absorbnt Layer",25500,1203874
70052100,"Non-Wired Unworked Sheets Of Float/Ground/Polished Glass, Coloured...",38503,1771562
70052910,Ultra clear glass imported by VAT registered refrigerator or freezer manf. ind.,1436161,59376645
70052990,Excl. Ultra clear glass imported by VAT registered refrigerator or freezer manf. ind.,253632,8694333
70060000,"Glass Of 70.03, 70.04 Or 70.05, Bent, Edge-Worked, Engraved, Etc",87495,9971302
70071100,"Toughened (tempered) safety glass for use in v..., aircraft, spacecraft or vessels:",107597,24850916
70071990,"Toughened (Tempered) Safety Glass, Nes",917794,215052702
70072100,"Laminated safety glass for vehicles, aircraft, etc ...., aircraft, spacecraft or vessels",200598,48885737
70072900,"Laminated Safety Glass, Nes",50415,8138823
70080000,Multiple-Walled Insulating Units Of Glass,161719,28640865
70091000,"Rear-View Mirrors For Vehicles, Of Glass",86322,36171469
70099190,Unframed Glass Mirrors (Excl.Spherical & Cylinderical Only For Lab Use),182834,13880306
70099290,Framed Glass Mirrors (Excl. Spherical & Cylindrical Only For Lab.Use),26838,4197768
70101000,Glass Ampoules,28413,25607969
70102000,"Stoppers, Lids And Other Closures Of Glass",228134,43221859
70109000,"Carboys, bottles, flasks, jars, pots...nes, excl.jar of glass, glass bottles, jar",1217241,286955942
70111000,"GLASS ENVELOPES (INCL.BULBS AND TUBES),OPEN AND GLASS PARTS..,FOR ELECTRIC LIGHTING",20,10019
70132200,Glassware...Stemware drinking glasses other than of glass-ceramics of lead crys,15,3761
70132800,Glassware...Stemware drinking glasses other than of glass-ceramics Excl. of lea,2083,551314
70133300,"Glassware..Other drinking glasses, other than of glass ceramics Of lead crysta",2,1252
70133700,"Glassware..Other drinking glasses, other than of glass ceramics Excl. Of lead",30890,9764664
70134900,Glassware ...(othr than dri.glasses) or kit.purposes other than of glass-cerami,112477,35346891
70139100,"Glassware For Toilet, Office, Indoor Decorations, Etc, Of Lead Crystal",2,22169
70139910,"Glassware For Toilet, Office, Indoor Decorations, Etc, Nes",21692,6840819
70139990,"Glassware For Toilet, Office, Indoor Decorations, Etc, Nes",52323,13917978
70140000,"Signalling Glassware And Optical Elements Of Glass, Not Optically Worked",1,125780
70151000,"Glasses For Corrective Spectacles, Not Optically Worked",36,17435
70161010,"Glass Cubes And Other Glass Smallwares, For Decorative Purposes",1,750
70161090,"Glass Cubes And Other Glass Smallwares, For Decorative Purposes",601,63461
70169000,"Paving Blocks... Of Glass, For Building Or Construction Purposes, Nes",104397,8634002
70171000,"Laboratory, Hygienic Or Pharmaceutical Glassware, Of Fused Quartz...",1340,301568
70172000,"Laboratory, Hygienic Or Pharmaceutical Glassware, Lce =<5x10-6/K",6074,10595054
70179000,"Laboratory, Hygienic Or Pharmaceutical Glassware, Nes",24461,10289468
70181000,"Glass Smallware (Incl. Beads, Imitation Pearls/Stones, Etc)",391962,87295248
70182000,Glass Microspheres =<1mm In Diameter,54006,13446892
70189000,"Glass Statuettes And Other Ornaments Of Lamp-Worked Glass, Nes",5149,1467455
70191200,Rovings Of Glass Fibres,126308,19843544
70191400,"Silvers, rovings, yarn ....Imd by Industrial IRC holder VAT compliant bio-gas plant",2,56497
70191500,Chemically bonded mats,39540,5225547
70191900,"OTH. YARN AND STRANDS, EXCL.(CHOPPED STRANDS, OF A LENGTH OF NOT >50MM, ROVINGS)",14972,2194438
70196190,Closed woven fabrics of roving,41443,6863626
70196400,"Closed woven fabrics, plain weave, of yarns, coated or laminated",4400,824224
70196690,Open woven fabrics of a width exceeding 30 cm,4560,988429
70196990,Other,1583,2615871
70197110,Glass fiber in sheet form imp. by Ind.IRC VAT compliant,6464,3919798
70197190,Chemically bonded fabrics : Veils (thin sheets)(Excl Glass Fib..),37,10053
70198000,Glass wool and articles of glass wool,236331,29790146
70199010,ARTICLES OF GLASS FIBRE,0,9270
70199030,Biogas digester,22,300107
70199090,"GLASS FIBRES (INCL. GLASS WOOL) AND ARTICLES THEREOF (EG WOVEN FABRICS), NES",19236,15077313
70200010,"Other articles of glass, Glass inners for vacuum flasks or for other vacuum ves",80222,22510210
70200090,"Other articles of glass, Excl. Glass inners for vacuum flasks or for other vac",3525,3444842
71039900,"Precious Or Semi-Precious Stones, Worked But Not Set..., Nes",5,3133
71131900,Articles Of Jewellery And Parts Thereof Of Precious Metal (Excl. Silver),31,34317
71132000,Articles Of Jewellery... Of Base Metal Clad With Precious Metal,3759,1663275
71159000,"OTH. ARTICLES OF PRECIOUS METAL OR OF.., EXCL. CATALYSTS IN THE FORM OF WIRE CLOTH..",114,21359
71162000,Articles Of Precious Or Semi-Precious Stones (Excl. Pearls),41,34119
71171100,Cuff-Links And Studs Of Base Metal (Incl. Plated),7,12995
71171900,"Imitation Jewellery Of Base Metal (Incl. Plated), Nes",237540,148670534
71179000,Imitation Jewellery (Excl. Of Base Metal),21185,10849052
72011000,"Non-Alloy Pig Iron Containing, =<0.5% Phosphorus, In Pigs, Blocks",331200,25546159
72021900,"Ferro-Manganese, Containing By Weight =<2% Carbon",50000,37925687
72022100,"Ferro-Silicon, Containing By Weight >55% Silicon",430500,74421346
72023000,Ferro-Silico-Manganese,2385000,326414010
72024100,"Ferro-Chromium, Containing By Weight >4% Carbon",3500,1227462
72029900,"Ferro-Alloys, Nes",3118,1335320
72031000,"Ferrous Products Obtained By Direct Reduction Of Iron Ore, In Lumps...",30775650,1509746623
72041000,Waste and scrap of cast iron,31000,1552218
72043000,Waste and scrap of tinned iron or steel,619264,29584482
72044900,"Ferrous waste and scrap, nes",441028571,21933197915
72051000,"Granules, Of Pig Iron, Spiegelelsen, Iron Or Steel",115941,14954943
72052100,Powders Of Alloy Steel,5017,2584299
72052900,"Powders Of Pig Iron, Spiegeleisen, Iron Or Steel (Excl. Alloy Steel)",10000,1841012
72061000,"Ingots Of Iron And Non-Alloy Steel, Nes",3610,171563
72071900,"Semi-Products Of Iron Or Non-Alloy Steel, <0.25% Carbon, Nes",100000,5511086
72081000,,1920892,148590192
72082500,,481324,34658901
72082600,,566944,42704396
72082700,Flat/hot-rolled iron/steel of a thickness of less than 3 mm,21991343,1503095588
72083600,,2969140,194790894
72083700,,10082420,645204238
72083800,,5180290,331257295
72083900,Of a thickness of less than 3 mm,175335815,11029126260
72084000,"Not in coils, not further worked than hot rolled, with patterns in relief",139192,10994536
72085100,,5485322,415588167
72085200,,2774879,203546580
72085300,,469133,42791424
72085400,,2996720,216099174
72089000,Other,8581,2002087
72091610,COLD ROLLED STEEL SHEET..Of a thickness exceeding 1 mm but less than 3 mm,79284,7912652
72091690,"Flat/Cold-Rolled Iron/Steel, In Coils, Width >=600mm, >1mm But <3mm Thick",232846,30286337
72091710,"Flat/Coldrolled Iron/Steel,In Coils,Width >=600mm, >=0.5mm But <=1mm Thick",484725,39284932
72091790,"Flat/Coldrolled Iron/Steel,In Coils,Width >=600mm, >=0.5mm But <=1mm Thick",1385951,119585128
72091800,Flat roll Prod. in coil not Fut. work.. Cold roll thickness <.5mm,9490,1116965
72092500,"Flat/Cold-Rolled Iron/Steel, Not In Coils, Width >=600mm, >=3mm Thick",7750,776596
72092600,"Flat/Cold-Rolled Iron/Steel,Not In Coils,Width>=600mm, >1mm But<3mm Thick",425592,37756765
72092700,"Flat/Coldrolled Iron/Steel,Not In Coils,Wid>=600mm,>=0.5mm But <=1mm Thick",109644,8926788
72099000,"Flat/Coldrolled Iron/Non-Alloy Steel,Wid>=600mm,Not Clad,Plated/Coated Nes",148750,12571800
72101200,"Flat-Rolled Iron/Steel, Width >=600mm, <0.5mm Thick, Plated... With Tin",1531600,223304571
72103000,Electrolytically plated or coated with zinc,39310,4205260
72104910,Flat rolled prod. of a thickness => 0.4 mm Imp.VAT reg. Refri. & Pre. Fab.bu.Industry,13534537,1072849484
72104990,"Flat rolled products, NES",2369808,190906104
72106110,Of a thickness of 0.25mm or more Imp by Ind.IRC VAT Compliant cont. color coating lin,1636321,221624005
72106920,PLATED OR COATED WITH ALUMNIUM Of a thickness of 1.0 mm or more,24280,2327645
72107010,Of a thickness of 0.3 mm or more,1689666,224093849
72107020,"Painted, varnished or coated with plastics a Of a thickness of 1.0 mm or more",281700,39893123
72107091,"Other painted, varnished or coated with plastics",18158,2638223
72107099,"Other painted, varnished or coated with plastics",351790,36768878
72109000,"Rolled Iron/Steel, Width >=600mm, Otherwise Clad,Plated Or Coated Nes",4194,1796500
72111900,"Flat/Hotrolled Iron/Nonalloy Steel,Width<600mm,<4.75mm Thick,Not Clad..Nes",1024327,75804098
72112300,"Flat/Cold-Rolled Iron/Steel,Width <600mm, Contng.By Weight < 0.25% Carbon",68596,8252813
72112990,Width Upto 6mm (Excl. Reed Frame Steel Strips),124742,17631448
72119000,"Flatrolled Iron/Nonalloy Steel,Wid<600mm,Nes(Inc.Furthr Worked Than Rolled",586232,72780327
72121000,"Flatrolled Iron/Nonalloy Steel,Width <600mm, Plated Or Coated With Tin",1719,475139
72122000,Electorlytically plated or coated.. Imp by VAT Reg.Refri and air cond manu. indus.,1512537,166098593
72123000,"Flatrolled Iron/Steel,Width<600mm,Zinc Plated/Coated (Excl.Electro-Plated)",10412349,816929397
72124099,"Other flat-rolled products ..width < 600 mm Painted, varnished or coated with pla",3020665,306350898
72125010,Steel plate of a thickness of 0.25 mm to 0.50 mm,24604,3329823
72125090,Excl. Steel plate imp.by VAT reg. refrigerator manf. industry,1,627
72139110,Wire rod,131730,11952893
72139190,Other of circular cross section measuring less than 14 mm in diameter,5523760,375979090
72139990,"Hot-rolled iron or non-alloy steel bars & rods, in irregularly wound coils, nes",219,54696
72141000,"Iron or non-alloy steel bars and rods, forged,",36386,1817820
72142000,"Iron/steel bars & rods, hot-rolled...,twisted, or with deformations from rolling proc",713282,42303542
72143000,"Bars and rods of free-cutting steel, hot-rolled,hot-drawn or hot-extruded...., nes",305000,15162715
72149900,"Iron/steel bars and rods, hot-rolled, hot-drawn or hot extruded, nes",5,87343
72155000,"Bars and rods of iron/steel, not further worked than cold-formed or cold-finished",26974,2016189
72159000,"Bars and rods of iron/steel, nes (incl. further worked than cold-formed/cold finished",180100,9369245
72162100,"L Sections Of Iron/Steel, Hot-Rolled..., <80mm High",4592,474966
72162200,"T Sections Of Iron/Steel, Hot-Rolled..., <80mm High",26180,2688856
72163100,"U Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",6000,616236
72163200,"I Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",231929,23928402
72163300,"H Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",121688,13313865
72164000,"L Or T Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",57579,5217258
72165000,"Angles/Shapes/Sections Of Iron/Steel,Not Furthr Worked Than Hot-Rolled Nes",1210,401107
72166900,"Angles,Shapes..Of Iron/Steel,Not Further Worked Thn Coldformd/Finished Nes",9156,1055979
72169900,"Angles, Shapes And Sections Of Iron Or Non-Alloy Steel, Nes",345287,41255688
72171000,"Wire Of Iron/Non-Alloy Steel,Not Plated/Coated,Whether Or Not Polished",651136,69114116
72172000,"Wire Of Iron Or Non-Alloy Steel,Plated Or Coated With Zinc",88241,13117330
72173000,"Wire Of Iron/Non-Alloy Steel,Plated Or Coated With Base Metals (Excl.Zinc)",156789,23476266
72179000,"Wire Of Iron Or Non-Alloy Steel, Nes",83055,13857441
72191400,"Hot-Rolled Stainless Steel, In Coils, >=600mm By <3mm",41380,6163910
72192100,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By >10mm",23217,3374941
72192200,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 4.75-10mm",59155,9012566
72192300,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",20243,2959994
72192400,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By <3mm",84340,12284654
72193100,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By >4.75mm",8706,1263798
72193200,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",77063,12058119
72193300,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 1-3mm",3360046,494757560
72193400,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 0.5-1mm",5095158,749119286
72193500,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By <0.5mm",811090,118201855
72199000,"Rolled Products Of Stainless Steel, >=600mm Wide, Nes",70527,10477995
72201100,"Hot-Rolled Stainless Steel, <600mm By >=4.75mm",10,7808
72202010,"Cold-Rolled Stainless Steel,<600mm Wide, Thickness Less Than 0.125mm",23387,18109601
72202090,Not Further Worked Than Cold-Rolled(Cold-Reduced)Excl.Thickness <0.125 Mm,495608,81397945
72209000,"Rolled products stainless steel, <600mm wide, nes",37086,6325455
72210000,"Stainless Steel Bars & Rods, Hot-Rolled, In Irregularly Wound Coils",808,172497
72221100,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Circular X-Section",330,164612
72222000,"Stainless Steel Bars & Rods, Cold-Formed/Finished",35509,5785163
72223000,"Stainless Steel Bars And Rods, Nes",667,254717
72224000,"Angles, Shapes And Sections Of Stainless Steel",1496318,269636890
72230000,Wire Of Stainless Steel,79628,18602500
72251100,"Flat-Rolled Products Of Silicon-Electric.Steel,>=600mm Wide,Grain-Oriented",595805,178212843
72251900,"Flatrolled Prods Of Siliconelectric.Steel,>=600mm Wide,(Excl.Grainoriented",1027800,95472969
72253000,"Hot-Rolled Steel Alloys, Nes, In Coils, >=600mm Wide",874990,78085128
72259200,"Flat-Rolled Alloy Steel,>=600mm Wide,Zinc Plated/Coated(Excl.Electroplated",721693,117185808
72259900,"Flat-Rolled Products Of Alloy Steel, >=600mm Wide, Nes",101,69336
72261900,"Flatrolled Prods.Of Siliconelectric.Steel,<600mm Wide,Not Grain-Oriented",77575,13223645
72269100,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Hotrolld,<600mmwide Nes",132058,13208548
72272000,"Bars And Rods, Hot-Rolled, In Coils, Of Silico-Manganese Steel",218606,27210983
72279010,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel...M.S. shaft",5578,1012783
72279090,Excl. M.S. rod/shaft imp.by VAT reg. electric fan or water pump motor manuf. Ind.,1669,552215
72281000,"Bars And Rods, Of High-Speed Steel",2194,596948
72282000,Bars And Rods Of Silico-Manganese Steel,110522,12391480
72283000,"Bars And Rods Of Alloy Steel, Nes, Hot-Rolled, -Drawn Or Extruded",127612,13370324
72284000,Bars And Rods Of Alloy Steel Not Further Worked Than Fooged,81156,8313328
72286000,"Bars And Rods Of Alloy Steel, Nes",843976,76059819
72287000,"Angles, Shapes And Sections Of Alloy Steel",2771272,276526416
72292000,Wire Of Silico-Manganese Alloy Steel,23760,3460472
72299000,"Wire Of Alloy Steel, Nes",65231,11446321
